movies,categories,run_time,screen_time,n_movies
4060,1,"[0, 8]","[1, 1]","[1, 1]"
4960,27,"[61, 74]","[24, 24]","[13, 13]"
4960,33,"[80, 96]","[24, 24]","[13, 13]"
9730,3,"[21, 34]","[21, 21]","[11, 11]"
7390,42,"[58, 92]","[24, 24]","[13, 14]"
730,31,"[16, 26]","[24, 24]","[12, 12]"
9280,7,"[50, 67]","[26, 26]","[11, 11]"
3790,24,"[62, 75]","[25, 25]","[14, 14]"
5950,30,"[34, 134]","[24, 25]","[12, 13]"
3340,1,"[0, 6]","[3, 3]","[1, 1]"
8200,29,"[156, 168]","[28, 28]","[13, 13]"
9730,20,"[94, 151]","[24, 27]","[13, 17]"
6940,15,"[35, 43]","[25, 25]","[13, 13]"
9730,34,"[224, 242]","[27, 27]","[16, 16]"
3340,19,"[55, 64]","[25, 25]","[11, 11]"
9100,3,"[9, 19]","[19, 19]","[9, 9]"
5950,24,"[136, 148]","[24, 24]","[12, 12]"
8200,15,"[126, 143]","[26, 26]","[15, 15]"
9550,22,"[26, 75]","[24, 24]","[10, 11]"
3340,31,"[66, 76]","[24, 24]","[11, 11]"
4780,45,"[129, 190]","[26, 26]","[13, 13]"
6940,29,"[50, 64]","[25, 25]","[12, 12]"
1540,3,"[13, 26]","[23, 23]","[11, 11]"
5950,18,"[123, 138]","[26, 26]","[16, 16]"
3340,25,"[89, 99]","[24, 24]","[9, 9]"
9550,36,"[68, 82]","[24, 24]","[15, 15]"
3970,46,"[71, 80]","[24, 24]","[16, 16]"
1990,46,"[75, 89]","[24, 24]","[13, 13]"
6310,27,"[87, 103]","[27, 27]","[14, 14]"
2710,41,"[44, 53]","[27, 27]","[14, 14]"
8470,30,"[53, 87]","[24, 26]","[11, 15]"
2260,23,"[59, 73]","[25, 25]","[12, 12]"
1270,6,"[57, 67]","[26, 26]","[12, 12]"
6760,6,"[18, 29]","[27, 27]","[14, 14]"
6760,45,"[65, 116]","[26, 27]","[14, 17]"
2260,37,"[45, 58]","[25, 25]","[10, 10]"
8470,24,"[77, 97]","[24, 24]","[15, 15]"
280,49,"[20, 22]","[23, 23]","[12, 12]"
6310,33,"[23, 98]","[24, 24]","[11, 12]"
1270,12,"[13, 48]","[24, 24]","[13, 13]"
3430,14,"[51, 62]","[25, 25]","[12, 12]"
1720,7,"[56, 65]","[24, 24]","[12, 12]"
5770,48,"[48, 61]","[24, 26]","[12, 15]"
4240,41,"[77, 98]","[26, 26]","[9, 9]"
9190,32,"[91, 114]","[26, 26]","[14, 14]"
4870,22,"[97, 138]","[26, 26]","[16, 16]"
6400,47,"[87, 116]","[26, 27]","[13, 14]"
8470,18,"[123, 136]","[28, 28]","[16, 16]"
9190,26,"[122, 138]","[25, 25]","[12, 12]"
4870,36,"[76, 108]","[26, 26]","[15, 15]"
3430,28,"[53, 67]","[26, 26]","[13, 13]"
8380,2,"[12, 19]","[20, 20]","[8, 8]"
4870,37,"[64, 95]","[25, 25]","[13, 13]"
9190,27,"[75, 137]","[25, 26]","[11, 13]"
8470,19,"[31, 48]","[26, 26]","[12, 12]"
8380,3,"[108, 126]","[24, 24]","[10, 10]"
3430,29,"[42, 53]","[26, 26]","[12, 12]"
5770,49,"[66, 78]","[26, 26]","[13, 13]"
1720,6,"[53, 62]","[27, 27]","[16, 16]"
6400,46,"[112, 128]","[24, 24]","[13, 13]"
4870,23,"[85, 131]","[25, 25]","[11, 11]"
9190,33,"[124, 137]","[29, 29]","[14, 14]"
4240,40,"[125, 142]","[26, 26]","[13, 13]"
2260,36,"[100, 116]","[27, 27]","[14, 14]"
8470,25,"[73, 105]","[25, 27]","[12, 12]"
6760,44,"[84, 128]","[26, 26]","[17, 17]"
6760,7,"[83, 89]","[25, 25]","[14, 14]"
1270,7,"[53, 79]","[26, 26]","[15, 15]"
3430,15,"[30, 79]","[25, 26]","[12, 13]"
1270,13,"[32, 40]","[24, 24]","[11, 11]"
6310,32,"[103, 113]","[26, 26]","[13, 13]"
280,48,"[19, 54]","[26, 26]","[10, 10]"
6310,26,"[45, 61]","[24, 24]","[12, 12]"
1990,47,"[69, 85]","[25, 25]","[13, 13]"
6760,50,"[237, 262]","[25, 25]","[11, 11]"
8470,31,"[31, 80]","[26, 26]","[11, 11]"
2260,22,"[34, 45]","[27, 27]","[13, 13]"
2710,40,"[12, 96]","[25, 25]","[10, 11]"
4780,50,"[56, 69]","[24, 24]","[11, 11]"
3610,1,"[2, 11]","[12, 12]","[4, 4]"
3970,47,"[58, 74]","[24, 24]","[12, 12]"
3340,24,"[28, 64]","[24, 26]","[11, 12]"
9550,37,"[116, 140]","[25, 25]","[11, 11]"
5950,19,"[40, 50]","[27, 27]","[13, 13]"
9550,23,"[97, 109]","[25, 25]","[13, 13]"
8200,14,"[43, 57]","[24, 24]","[10, 10]"
3340,30,"[90, 104]","[25, 25]","[14, 14]"
1540,2,"[2, 10]","[6, 6]","[3, 3]"
6940,28,"[38, 51]","[24, 24]","[13, 13]"
4780,44,"[46, 97]","[26, 26]","[10, 10]"
9730,35,"[111, 120]","[25, 25]","[14, 14]"
8920,1,"[1, 10]","[4, 4]","[2, 2]"
5950,25,"[62, 196]","[27, 27]","[12, 14]"
9100,2,"[4, 42]","[16, 16]","[6, 6]"
3340,18,"[80, 101]","[24, 24]","[13, 13]"
8200,28,"[92, 167]","[26, 27]","[10, 14]"
5950,31,"[31, 42]","[27, 27]","[13, 13]"
6940,14,"[46, 63]","[25, 25]","[11, 11]"
9730,21,"[161, 180]","[24, 24]","[15, 15]"
7390,43,"[35, 57]","[24, 25]","[13, 13]"
9730,2,"[3, 18]","[11, 11]","[4, 4]"
4960,32,"[62, 89]","[24, 24]","[12, 12]"
3790,25,"[33, 87]","[24, 26]","[12, 14]"
9280,6,"[108, 142]","[24, 24]","[10, 10]"
730,30,"[40, 61]","[24, 24]","[11, 11]"
3790,31,"[44, 54]","[26, 26]","[10, 10]"
730,24,"[40, 49]","[23, 23]","[13, 13]"
1000,14,"[28, 50]","[24, 27]","[14, 15]"
9640,49,"[107, 120]","[25, 25]","[13, 13]"
3520,38,"[83, 94]","[25, 25]","[11, 11]"
4960,26,"[56, 81]","[27, 27]","[13, 13]"
7660,2,"[8, 26]","[21, 23]","[8, 8]"
6670,41,"[93, 108]","[27, 27]","[13, 13]"
550,32,"[27, 32]","[25, 25]","[14, 14]"
8560,20,"[46, 143]","[24, 26]","[12, 14]"
2800,2,"[3, 12]","[13, 13]","[6, 6]"
3790,19,"[31, 47]","[24, 24]","[11, 11]"
7480,23,"[95, 105]","[24, 24]","[14, 14]"
1360,16,"[33, 37]","[27, 27]","[13, 13]"
3520,10,"[60, 87]","[26, 28]","[13, 14]"
1000,28,"[50, 58]","[24, 24]","[8, 8]"
8110,42,"[92, 114]","[25, 25]","[17, 17]"
7480,37,"[60, 77]","[24, 24]","[11, 11]"
730,18,"[23, 35]","[26, 26]","[13, 14]"
550,26,"[30, 34]","[24, 24]","[10, 10]"
8560,34,"[114, 131]","[26, 26]","[12, 12]"
2710,4,"[71, 79]","[25, 25]","[12, 12]"
6850,39,"[48, 66]","[24, 26]","[12, 13]"
9550,6,"[77, 90]","[26, 26]","[13, 13]"
3250,21,"[33, 49]","[26, 26]","[13, 13]"
3250,35,"[89, 99]","[25, 25]","[15, 15]"
4330,14,"[63, 88]","[25, 26]","[12, 13]"
7750,47,"[25, 40]","[26, 26]","[11, 11]"
4690,41,"[45, 56]","[25, 25]","[12, 12]"
4420,48,"[155, 164]","[26, 26]","[14, 14]"
910,48,"[32, 50]","[25, 27]","[12, 16]"
190,22,"[13, 26]","[25, 25]","[12, 12]"
9820,4,"[137, 167]","[26, 26]","[14, 14]"
190,36,"[15, 17]","[23, 23]","[10, 10]"
4330,28,"[43, 55]","[25, 25]","[16, 16]"
4150,16,"[41, 91]","[26, 26]","[11, 13]"
6400,6,"[98, 113]","[28, 28]","[13, 13]"
6850,11,"[81, 100]","[25, 25]","[11, 11]"
2170,48,"[49, 60]","[24, 24]","[15, 15]"
820,14,"[11, 36]","[25, 27]","[11, 12]"
3610,23,"[79, 92]","[24, 24]","[9, 9]"
7660,33,"[26, 39]","[26, 26]","[13, 13]"
9100,24,"[135, 151]","[26, 27]","[13, 14]"
8650,13,"[81, 91]","[25, 25]","[15, 15]"
6310,6,"[49, 60]","[25, 25]","[12, 12]"
7210,45,"[67, 84]","[25, 25]","[11, 11]"
5860,6,"[72, 101]","[25, 26]","[14, 16]"
100,1,"[1, 2]","[6, 6]","[3, 3]"
6490,45,"[22, 35]","[25, 25]","[12, 12]"
4510,28,"[40, 50]","[28, 28]","[11, 11]"
9100,30,"[89, 129]","[24, 24]","[11, 12]"
7660,27,"[55, 73]","[24, 24]","[10, 10]"
6130,10,"[58, 71]","[25, 25]","[13, 13]"
1180,12,"[40, 49]","[28, 28]","[13, 13]"
3610,37,"[20, 99]","[25, 27]","[11, 14]"
3880,15,"[23, 41]","[25, 25]","[14, 14]"
10000,42,"[43, 54]","[26, 26]","[9, 9]"
6130,38,"[65, 111]","[24, 25]","[13, 15]"
4510,4,"[96, 128]","[24, 24]","[12, 12]"
820,28,"[28, 38]","[27, 27]","[11, 11]"
1900,50,"[59, 76]","[26, 26]","[15, 15]"
9100,18,"[85, 103]","[26, 26]","[15, 15]"
4510,14,"[106, 136]","[24, 24]","[13, 13]"
3880,29,"[165, 184]","[26, 26]","[16, 16]"
1900,44,"[67, 77]","[24, 24]","[12, 12]"
370,32,"[25, 34]","[25, 25]","[13, 13]"
1720,28,"[40, 51]","[27, 27]","[12, 12]"
1540,16,"[20, 34]","[24, 27]","[13, 13]"
370,26,"[23, 35]","[23, 23]","[10, 10]"
8290,17,"[55, 74]","[25, 25]","[13, 13]"
3160,12,"[83, 96]","[26, 26]","[12, 12]"
8020,36,"[53, 85]","[24, 26]","[12, 13]"
8020,2,"[13, 26]","[25, 25]","[9, 9]"
5680,27,"[41, 54]","[25, 25]","[12, 12]"
1720,14,"[65, 74]","[25, 25]","[12, 12]"
460,46,"[29, 39]","[23, 27]","[11, 13]"
8020,22,"[64, 76]","[24, 24]","[11, 11]"
5680,33,"[71, 84]","[25, 25]","[11, 11]"
3700,26,"[28, 42]","[26, 26]","[12, 12]"
7300,40,"[49, 150]","[27, 28]","[11, 12]"
7210,3,"[18, 30]","[23, 23]","[10, 10]"
7930,23,"[83, 102]","[24, 24]","[12, 12]"
8740,16,"[79, 126]","[25, 25]","[12, 13]"
9010,21,"[127, 144]","[24, 24]","[12, 12]"
2080,26,"[37, 50]","[28, 28]","[14, 14]"
2080,32,"[60, 77]","[28, 28]","[15, 15]"
9010,35,"[27, 81]","[24, 26]","[11, 14]"
820,7,"[37, 45]","[25, 25]","[13, 13]"
6580,40,"[75, 93]","[28, 28]","[12, 12]"
4960,3,"[97, 131]","[25, 25]","[12, 12]"
7930,37,"[44, 140]","[25, 26]","[11, 12]"
3700,32,"[53, 68]","[25, 25]","[9, 9]"
9460,43,"[131, 145]","[26, 26]","[12, 12]"
1090,17,"[23, 41]","[24, 26]","[13, 13]"
5410,1,"[0, 9]","[1, 1]","[1, 1]"
5860,45,"[61, 77]","[25, 26]","[10, 16]"
9370,37,"[96, 108]","[24, 24]","[11, 11]"
2170,8,"[55, 65]","[26, 26]","[12, 12]"
550,5,"[27, 29]","[24, 24]","[12, 12]"
9370,23,"[112, 147]","[24, 26]","[11, 13]"
1810,41,"[18, 26]","[24, 24]","[9, 9]"
8470,6,"[87, 101]","[26, 26]","[14, 14]"
6850,4,"[12, 27]","[25, 25]","[8, 8]"
2440,36,"[49, 61]","[25, 28]","[11, 12]"
1450,13,"[57, 77]","[27, 27]","[14, 14]"
6040,50,"[22, 33]","[26, 26]","[10, 10]"
4600,42,"[30, 42]","[25, 25]","[8, 8]"
6040,44,"[117, 184]","[26, 27]","[13, 15]"
9820,39,"[82, 101]","[24, 24]","[13, 13]"
2440,22,"[59, 73]","[24, 24]","[12, 12]"
8380,12,"[60, 83]","[24, 25]","[12, 12]"
5320,4,"[37, 57]","[25, 25]","[15, 15]"
1630,39,"[38, 48]","[26, 26]","[13, 13]"
5050,49,"[67, 87]","[24, 24]","[14, 14]"
1630,11,"[35, 67]","[26, 27]","[10, 12]"
100,21,"[11, 15]","[24, 24]","[11, 11]"
3070,17,"[71, 85]","[27, 27]","[10, 10]"
2620,34,"[42, 53]","[26, 26]","[14, 14]"
9820,11,"[63, 95]","[25, 25]","[12, 13]"
2350,42,"[46, 53]","[24, 24]","[15, 15]"
280,5,"[16, 17]","[24, 24]","[9, 9]"
2620,20,"[75, 86]","[26, 26]","[15, 15]"
1810,5,"[39, 46]","[27, 27]","[14, 14]"
100,35,"[9, 13]","[21, 24]","[9, 11]"
730,1,"[0, 6]","[3, 3]","[1, 1]"
6220,46,"[157, 169]","[27, 27]","[13, 13]"
7570,49,"[20, 33]","[27, 27]","[12, 12]"
8380,16,"[124, 137]","[25, 25]","[13, 14]"
2440,26,"[36, 41]","[26, 26]","[14, 14]"
2620,18,"[73, 90]","[25, 25]","[14, 14]"
6040,40,"[117, 133]","[28, 28]","[14, 14]"
4600,46,"[18, 67]","[25, 26]","[12, 13]"
9820,29,"[174, 193]","[24, 24]","[13, 13]"
1450,17,"[38, 43]","[27, 27]","[14, 14]"
4690,4,"[56, 67]","[26, 26]","[11, 11]"
1630,29,"[64, 75]","[25, 25]","[15, 15]"
2440,32,"[80, 95]","[26, 26]","[16, 16]"
8470,2,"[3, 13]","[9, 9]","[5, 5]"
100,19,"[10, 11]","[22, 22]","[10, 10]"
6220,42,"[18, 43]","[24, 26]","[9, 12]"
730,5,"[31, 37]","[26, 26]","[12, 12]"
100,31,"[10, 12]","[20, 20]","[10, 10]"
1810,1,"[1, 7]","[3, 3]","[1, 1]"
2620,24,"[23, 33]","[26, 26]","[11, 11]"
4600,8,"[80, 87]","[24, 24]","[15, 15]"
2350,46,"[94, 107]","[25, 25]","[12, 12]"
280,1,"[1, 1]","[5, 5]","[2, 2]"
9820,15,"[99, 117]","[26, 26]","[13, 13]"
2620,30,"[31, 50]","[24, 24]","[13, 14]"
3070,13,"[24, 31]","[25, 25]","[12, 12]"
100,25,"[10, 11]","[22, 22]","[10, 10]"
1630,15,"[59, 70]","[25, 25]","[12, 12]"
1090,13,"[51, 58]","[26, 26]","[16, 16]"
9460,47,"[140, 153]","[25, 25]","[14, 14]"
3700,36,"[111, 118]","[25, 25]","[16, 16]"
7930,33,"[109, 117]","[26, 26]","[12, 12]"
7300,50,"[53, 86]","[24, 26]","[12, 12]"
6580,44,"[74, 103]","[26, 26]","[13, 13]"
4960,7,"[29, 62]","[24, 24]","[14, 14]"
5140,4,"[62, 124]","[24, 25]","[14, 15]"
820,3,"[14, 26]","[21, 21]","[10, 10]"
9010,31,"[55, 67]","[26, 26]","[11, 11]"
2080,36,"[26, 37]","[27, 27]","[13, 13]"
2080,22,"[52, 63]","[27, 27]","[13, 13]"
9010,25,"[169, 194]","[24, 24]","[10, 10]"
8740,12,"[13, 21]","[25, 25]","[12, 12]"
7930,27,"[35, 116]","[25, 26]","[12, 15]"
6580,50,"[37, 47]","[26, 26]","[10, 10]"
7300,44,"[18, 28]","[26, 26]","[11, 11]"
7210,7,"[108, 124]","[24, 24]","[15, 15]"
2800,48,"[29, 39]","[24, 24]","[12, 12]"
3700,22,"[86, 94]","[25, 25]","[12, 12]"
1810,45,"[70, 77]","[27, 27]","[14, 14]"
9370,27,"[102, 188]","[26, 26]","[11, 14]"
550,1,"[0, 5]","[1, 1]","[1, 1]"
9370,33,"[251, 271]","[26, 26]","[15, 15]"
9010,19,"[35, 47]","[25, 25]","[11, 11]"
5860,41,"[17, 127]","[24, 24]","[10, 15]"
5410,5,"[67, 83]","[27, 27]","[15, 15]"
5590,49,"[33, 43]","[24, 24]","[9, 9]"
8290,13,"[48, 80]","[24, 26]","[14, 14]"
370,22,"[15, 17]","[25, 25]","[9, 9]"
1720,38,"[51, 60]","[24, 24]","[11, 11]"
1540,12,"[74, 85]","[27, 27]","[14, 14]"
370,36,"[21, 25]","[24, 24]","[11, 11]"
5680,37,"[53, 140]","[27, 27]","[13, 16]"
8020,26,"[63, 75]","[25, 25]","[13, 13]"
5770,4,"[152, 183]","[26, 26]","[15, 15]"
2260,4,"[35, 42]","[25, 25]","[14, 14]"
460,42,"[12, 33]","[24, 25]","[10, 14]"
5140,48,"[94, 103]","[27, 27]","[12, 12]"
640,9,"[12, 14]","[25, 25]","[11, 11]"
1720,10,"[41, 48]","[25, 25]","[12, 12]"
5680,23,"[129, 142]","[25, 25]","[16, 16]"
8020,6,"[47, 118]","[24, 25]","[10, 12]"
8020,32,"[53, 69]","[24, 24]","[11, 11]"
3160,16,"[29, 37]","[27, 27]","[13, 13]"
3880,11,"[19, 40]","[25, 27]","[11, 11]"
3610,33,"[74, 89]","[26, 26]","[11, 11]"
1180,16,"[47, 59]","[27, 27]","[14, 14]"
3520,8,"[31, 40]","[27, 27]","[11, 11]"
6130,14,"[81, 101]","[25, 25]","[15, 15]"
7660,23,"[110, 127]","[24, 24]","[10, 11]"
9100,34,"[33, 41]","[25, 25]","[11, 11]"
5860,2,"[5, 55]","[20, 20]","[8, 8]"
6490,41,"[71, 129]","[25, 27]","[11, 13]"
100,5,"[8, 10]","[25, 25]","[11, 11]"
6310,2,"[38, 49]","[22, 22]","[10, 10]"
7210,41,"[182, 195]","[27, 27]","[13, 13]"
4510,38,"[63, 78]","[24, 28]","[11, 13]"
8650,17,"[57, 73]","[26, 26]","[14, 14]"
9100,20,"[148, 167]","[26, 26]","[12, 12]"
7660,37,"[48, 62]","[26, 26]","[13, 14]"
3610,27,"[77, 83]","[24, 24]","[14, 14]"
820,10,"[39, 44]","[23, 23]","[9, 9]"
6130,28,"[69, 81]","[24, 24]","[16, 16]"
1900,40,"[40, 73]","[25, 25]","[13, 13]"
820,38,"[44, 52]","[23, 25]","[10, 12]"
4510,10,"[80, 99]","[24, 24]","[13, 13]"
3070,9,"[41, 49]","[25, 25]","[14, 14]"
190,9,"[13, 18]","[22, 22]","[10, 10]"
3880,39,"[28, 39]","[24, 24]","[9, 9]"
10000,46,"[71, 173]","[24, 24]","[11, 14]"
4690,45,"[85, 140]","[24, 24]","[12, 12]"
6850,29,"[97, 107]","[28, 28]","[13, 13]"
7750,43,"[95, 163]","[24, 25]","[11, 13]"
4330,10,"[57, 70]","[27, 27]","[14, 14]"
3250,31,"[81, 92]","[25, 25]","[12, 12]"
3250,25,"[64, 75]","[26, 26]","[11, 11]"
9550,2,"[5, 17]","[20, 22]","[7, 7]"
9280,49,"[81, 94]","[24, 24]","[11, 11]"
6400,2,"[3, 10]","[10, 10]","[5, 5]"
6850,15,"[56, 70]","[26, 26]","[14, 14]"
4150,12,"[37, 117]","[24, 25]","[13, 15]"
190,32,"[15, 19]","[20, 20]","[12, 12]"
190,26,"[14, 17]","[22, 22]","[12, 12]"
4330,38,"[74, 88]","[25, 25]","[11, 11]"
3250,19,"[66, 77]","[24, 24]","[11, 11]"
4060,4,"[48, 56]","[27, 27]","[13, 13]"
4960,22,"[93, 110]","[26, 26]","[11, 11]"
1000,10,"[17, 27]","[25, 25]","[15, 15]"
730,20,"[38, 48]","[23, 23]","[13, 13]"
3790,35,"[70, 141]","[25, 27]","[13, 16]"
730,34,"[41, 44]","[23, 23]","[11, 11]"
9280,2,"[2, 15]","[9, 9]","[4, 4]"
3790,21,"[88, 123]","[27, 27]","[13, 13]"
3520,28,"[57, 73]","[25, 25]","[12, 12]"
9730,6,"[56, 69]","[25, 25]","[12, 12]"
4960,36,"[77, 85]","[24, 24]","[12, 12]"
8560,18,"[44, 60]","[24, 24]","[13, 13]"
7390,47,"[64, 78]","[24, 24]","[12, 12]"
8560,30,"[100, 120]","[25, 25]","[13, 13]"
550,22,"[30, 35]","[24, 24]","[11, 11]"
7480,33,"[69, 80]","[24, 24]","[10, 15]"
8110,46,"[13, 28]","[26, 26]","[11, 11]"
3520,14,"[76, 88]","[25, 25]","[12, 12]"
1000,38,"[44, 48]","[24, 24]","[12, 12]"
1360,12,"[47, 55]","[25, 25]","[14, 14]"
2800,6,"[43, 55]","[25, 28]","[15, 17]"
7480,27,"[95, 108]","[25, 25]","[10, 10]"
8560,24,"[30, 46]","[26, 26]","[12, 12]"
550,36,"[21, 32]","[26, 26]","[11, 11]"
7660,6,"[24, 55]","[24, 28]","[12, 13]"
6670,45,"[15, 28]","[24, 24]","[9, 9]"
4780,40,"[90, 101]","[26, 26]","[13, 13]"
1540,6,"[32, 46]","[25, 25]","[12, 12]"
9730,19,"[63, 109]","[24, 27]","[10, 13]"
3340,34,"[80, 91]","[24, 24]","[13, 13]"
8200,10,"[62, 76]","[24, 24]","[11, 11]"
9550,27,"[92, 151]","[24, 25]","[12, 14]"
9550,33,"[99, 119]","[24, 24]","[11, 11]"
3340,20,"[68, 94]","[24, 24]","[10, 10]"
3970,43,"[41, 54]","[26, 26]","[12, 12]"
3610,5,"[13, 53]","[24, 25]","[10, 12]"
6940,38,"[68, 74]","[26, 26]","[14, 14]"
9730,25,"[19, 33]","[26, 26]","[13, 13]"
6940,10,"[19, 96]","[26, 26]","[13, 14]"
640,48,"[26, 38]","[25, 25]","[11, 11]"
3340,4,"[28, 36]","[20, 20]","[9, 9]"
5950,35,"[137, 154]","[28, 28]","[13, 13]"
8200,38,"[70, 122]","[25, 26]","[12, 17]"
9100,6,"[144, 163]","[26, 26]","[14, 14]"
5950,21,"[121, 136]","[26, 26]","[15, 15]"
8920,5,"[85, 124]","[24, 25]","[11, 14]"
9730,31,"[66, 78]","[27, 27]","[12, 12]"
9190,37,"[45, 52]","[24, 24]","[13, 13]"
4240,44,"[98, 112]","[24, 24]","[13, 13]"
4870,27,"[93, 153]","[24, 26]","[13, 16]"
6400,42,"[77, 92]","[27, 27]","[14, 14]"
1720,2,"[3, 11]","[11, 11]","[4, 4]"
3430,39,"[64, 77]","[25, 25]","[14, 14]"
8380,7,"[47, 142]","[24, 26]","[11, 12]"
9910,49,"[68, 90]","[26, 26]","[12, 12]"
9190,23,"[113, 128]","[25, 25]","[11, 11]"
4240,50,"[25, 82]","[26, 27]","[10, 12]"
4870,33,"[86, 115]","[26, 26]","[14, 14]"
2710,44,"[71, 82]","[26, 26]","[13, 13]"
2260,26,"[25, 35]","[25, 25]","[10, 10]"
8470,35,"[60, 194]","[26, 26]","[11, 13]"
6310,22,"[136, 155]","[26, 26]","[13, 13]"
1990,43,"[44, 52]","[26, 26]","[13, 13]"
6310,36,"[147, 158]","[26, 26]","[11, 11]"
1270,17,"[43, 64]","[23, 26]","[12, 16]"
3430,11,"[72, 84]","[26, 26]","[13, 13]"
1270,3,"[25, 35]","[23, 23]","[11, 11]"
6760,40,"[189, 204]","[25, 25]","[12, 12]"
6760,3,"[16, 30]","[22, 22]","[11, 11]"
2710,50,"[28, 58]","[24, 26]","[11, 13]"
8470,21,"[91, 147]","[25, 25]","[14, 14]"
2260,32,"[66, 83]","[27, 27]","[13, 13]"
3430,10,"[35, 44]","[26, 26]","[11, 11]"
1270,16,"[21, 59]","[25, 26]","[13, 13]"
6310,37,"[106, 119]","[25, 25]","[12, 12]"
8470,20,"[83, 96]","[27, 27]","[12, 12]"
2260,33,"[61, 73]","[24, 24]","[13, 13]"
6760,2,"[12, 26]","[21, 22]","[9, 9]"
6760,41,"[128, 147]","[25, 25]","[15, 15]"
1270,2,"[6, 15]","[14, 14]","[7, 7]"
2260,27,"[75, 89]","[27, 27]","[16, 16]"
8470,34,"[75, 103]","[26, 27]","[11, 12]"
2710,45,"[51, 62]","[25, 25]","[12, 12]"
1990,42,"[45, 55]","[24, 24]","[13, 13]"
6310,23,"[144, 172]","[25, 25]","[16, 16]"
8380,6,"[34, 48]","[26, 27]","[12, 14]"
4870,32,"[111, 137]","[27, 27]","[17, 17]"
9190,22,"[66, 115]","[24, 24]","[12, 12]"
9910,48,"[69, 145]","[25, 26]","[12, 13]"
6400,43,"[141, 160]","[26, 26]","[15, 15]"
4870,26,"[28, 78]","[26, 26]","[10, 10]"
4240,45,"[57, 70]","[24, 24]","[13, 13]"
9190,36,"[27, 173]","[26, 26]","[12, 12]"
3430,38,"[44, 57]","[24, 24]","[11, 11]"
1720,3,"[53, 62]","[25, 25]","[12, 12]"
8920,4,"[116, 134]","[25, 25]","[10, 10]"
5950,20,"[56, 144]","[25, 27]","[12, 14]"
9100,7,"[44, 57]","[26, 26]","[13, 13]"
8200,39,"[71, 83]","[27, 27]","[12, 12]"
9730,30,"[55, 120]","[25, 27]","[14, 15]"
640,49,"[20, 32]","[25, 25]","[11, 11]"
6940,11,"[17, 27]","[24, 24]","[9, 9]"
9730,24,"[78, 89]","[26, 26]","[13, 13]"
5950,34,"[40, 62]","[27, 27]","[14, 14]"
3340,5,"[54, 71]","[26, 26]","[14, 14]"
3970,42,"[24, 33]","[27, 27]","[12, 12]"
9550,32,"[42, 85]","[26, 26]","[11, 13]"
3340,21,"[44, 54]","[26, 26]","[12, 12]"
6940,39,"[52, 70]","[26, 26]","[13, 13]"
3610,4,"[63, 71]","[24, 24]","[13, 13]"
9730,18,"[76, 210]","[26, 26]","[12, 15]"
1540,7,"[65, 69]","[23, 23]","[12, 12]"
4780,41,"[120, 144]","[24, 24]","[13, 13]"
3340,35,"[25, 34]","[24, 24]","[11, 11]"
9550,26,"[119, 155]","[26, 27]","[11, 14]"
8200,11,"[34, 48]","[25, 25]","[13, 13]"
7480,26,"[62, 83]","[26, 26]","[13, 13]"
2800,7,"[46, 51]","[25, 25]","[14, 14]"
1360,13,"[25, 51]","[24, 26]","[13, 15]"
1000,39,"[40, 49]","[25, 25]","[10, 10]"
3520,15,"[87, 98]","[24, 24]","[13, 13]"
6670,44,"[132, 147]","[27, 27]","[13, 13]"
7660,7,"[57, 114]","[25, 26]","[12, 14]"
550,37,"[32, 35]","[25, 25]","[12, 12]"
8560,25,"[65, 80]","[24, 24]","[11, 11]"
550,23,"[19, 23]","[25, 25]","[13, 13]"
8560,31,"[77, 103]","[24, 26]","[10, 12]"
6670,50,"[148, 168]","[26, 26]","[12, 12]"
8110,47,"[205, 223]","[26, 26]","[9, 9]"
7480,32,"[124, 137]","[25, 25]","[13, 13]"
3520,29,"[82, 98]","[26, 26]","[13, 13]"
3790,20,"[57, 66]","[26, 26]","[14, 14]"
9280,3,"[17, 33]","[23, 23]","[11, 11]"
730,35,"[17, 18]","[26, 26]","[13, 13]"
7390,46,"[34, 82]","[25, 26]","[11, 14]"
8560,19,"[109, 128]","[25, 25]","[15, 15]"
4960,37,"[23, 33]","[24, 24]","[11, 11]"
9730,7,"[28, 50]","[26, 27]","[12, 13]"
4960,23,"[79, 97]","[24, 24]","[13, 13]"
4060,5,"[28, 38]","[27, 27]","[12, 12]"
3790,34,"[62, 72]","[24, 24]","[13, 13]"
730,21,"[39, 48]","[24, 26]","[12, 14]"
1000,11,"[33, 57]","[25, 25]","[13, 13]"
3250,18,"[44, 53]","[24, 24]","[12, 12]"
4330,39,"[120, 128]","[25, 25]","[13, 13]"
190,27,"[10, 23]","[24, 24]","[11, 11]"
9820,1,"[3, 16]","[8, 10]","[4, 4]"
4150,13,"[74, 87]","[26, 26]","[13, 13]"
6850,14,"[156, 175]","[25, 25]","[12, 12]"
6400,3,"[13, 23]","[23, 23]","[9, 9]"
190,33,"[15, 17]","[23, 23]","[9, 9]"
3250,24,"[45, 61]","[24, 24]","[10, 10]"
9550,3,"[17, 29]","[26, 26]","[9, 9]"
2710,1,"[1, 7]","[4, 4]","[2, 2]"
9280,48,"[60, 189]","[24, 26]","[12, 13]"
4690,50,"[133, 145]","[26, 26]","[12, 12]"
6850,28,"[112, 128]","[27, 27]","[15, 15]"
4690,44,"[27, 70]","[24, 26]","[9, 13]"
