movies,categories,run_time,screen_time,n_movies
4060,1,"[3, 3]","[1, 1]","[1, 1]"
4960,27,"[87, 87]","[24, 24]","[24, 24]"
4960,33,"[89, 89]","[24, 24]","[24, 24]"
9730,3,"[40, 40]","[11, 11]","[11, 11]"
7390,42,"[145, 145]","[24, 24]","[24, 24]"
730,31,"[24, 24]","[24, 24]","[20, 20]"
9280,7,"[102, 102]","[24, 24]","[24, 24]"
3790,24,"[68, 68]","[24, 24]","[24, 24]"
5950,30,"[98, 98]","[24, 24]","[24, 24]"
3340,1,"[2, 2]","[1, 1]","[1, 1]"
8200,29,"[120, 120]","[24, 24]","[24, 24]"
9730,20,"[140, 140]","[24, 24]","[24, 24]"
6940,15,"[97, 97]","[24, 24]","[24, 24]"
9730,34,"[162, 162]","[24, 24]","[24, 24]"
3340,19,"[58, 58]","[24, 24]","[24, 24]"
9100,3,"[20, 20]","[9, 9]","[9, 9]"
5950,24,"[100, 100]","[24, 24]","[24, 24]"
8200,15,"[102, 102]","[24, 24]","[24, 24]"
9550,22,"[154, 154]","[24, 24]","[24, 24]"
3340,31,"[60, 60]","[24, 24]","[24, 24]"
4780,45,"[99, 99]","[24, 24]","[24, 24]"
6940,29,"[114, 114]","[24, 24]","[24, 24]"
1540,3,"[8, 8]","[13, 13]","[11, 11]"
5950,18,"[92, 92]","[24, 24]","[24, 24]"
3340,25,"[62, 62]","[24, 24]","[24, 24]"
9550,36,"[138, 138]","[24, 24]","[24, 24]"
3970,46,"[74, 74]","[24, 24]","[24, 24]"
1990,46,"[47, 47]","[24, 24]","[24, 24]"
6310,27,"[104, 104]","[24, 24]","[24, 24]"
2710,41,"[59, 59]","[24, 24]","[24, 24]"
8470,30,"[143, 143]","[24, 24]","[24, 24]"
2260,23,"[46, 46]","[24, 24]","[24, 24]"
1270,6,"[14, 14]","[24, 24]","[22, 22]"
6760,6,"[74, 74]","[24, 24]","[24, 24]"
6760,45,"[125, 125]","[24, 24]","[24, 24]"
2260,37,"[49, 49]","[24, 24]","[24, 24]"
8470,24,"[123, 123]","[24, 24]","[24, 24]"
280,49,"[15, 15]","[25, 25]","[17, 17]"
6310,33,"[106, 106]","[24, 24]","[24, 24]"
1270,12,"[27, 27]","[24, 24]","[24, 24]"
3430,14,"[56, 56]","[24, 24]","[24, 24]"
1720,7,"[29, 29]","[24, 24]","[22, 22]"
5770,48,"[120, 120]","[24, 24]","[24, 24]"
4240,41,"[91, 91]","[24, 24]","[24, 24]"
9190,32,"[159, 159]","[24, 24]","[24, 24]"
4870,22,"[76, 76]","[24, 24]","[24, 24]"
6400,47,"[113, 113]","[24, 24]","[24, 24]"
8470,18,"[130, 130]","[24, 24]","[24, 24]"
9190,26,"[145, 145]","[24, 24]","[24, 24]"
4870,36,"[93, 93]","[24, 24]","[24, 24]"
3430,28,"[56, 56]","[24, 24]","[24, 24]"
8380,2,"[12, 12]","[8, 8]","[8, 8]"
4870,37,"[73, 73]","[24, 24]","[24, 24]"
9190,27,"[152, 152]","[24, 24]","[24, 24]"
8470,19,"[133, 133]","[24, 24]","[24, 24]"
8380,3,"[33, 33]","[11, 11]","[11, 11]"
3430,29,"[63, 63]","[24, 24]","[24, 24]"
5770,49,"[103, 103]","[24, 24]","[24, 24]"
1720,6,"[25, 25]","[24, 24]","[24, 24]"
6400,46,"[112, 112]","[24, 24]","[24, 24]"
4870,23,"[71, 71]","[24, 24]","[24, 24]"
9190,33,"[144, 144]","[24, 24]","[24, 24]"
4240,40,"[80, 80]","[24, 24]","[24, 24]"
2260,36,"[54, 54]","[24, 24]","[24, 24]"
8470,25,"[139, 139]","[24, 24]","[24, 24]"
6760,44,"[122, 122]","[24, 24]","[24, 24]"
6760,7,"[74, 74]","[24, 24]","[24, 24]"
1270,7,"[27, 27]","[24, 24]","[22, 22]"
3430,15,"[44, 44]","[24, 24]","[24, 24]"
1270,13,"[28, 28]","[24, 24]","[23, 23]"
6310,32,"[104, 104]","[24, 24]","[24, 24]"
280,48,"[9, 9]","[23, 23]","[17, 17]"
6310,26,"[107, 107]","[24, 24]","[24, 24]"
1990,47,"[39, 39]","[24, 24]","[24, 24]"
6760,50,"[125, 125]","[24, 24]","[24, 24]"
8470,31,"[143, 143]","[24, 24]","[24, 24]"
2260,22,"[45, 45]","[24, 24]","[24, 24]"
2710,40,"[58, 58]","[24, 24]","[24, 24]"
4780,50,"[98, 98]","[24, 24]","[24, 24]"
3610,1,"[6, 6]","[4, 4]","[4, 4]"
3970,47,"[78, 78]","[24, 24]","[24, 24]"
3340,24,"[59, 59]","[24, 24]","[24, 24]"
9550,37,"[164, 164]","[24, 24]","[24, 24]"
5950,19,"[82, 82]","[24, 24]","[24, 24]"
9550,23,"[138, 138]","[24, 24]","[24, 24]"
8200,14,"[108, 108]","[24, 24]","[24, 24]"
3340,30,"[66, 66]","[24, 24]","[24, 24]"
1540,2,"[5, 5]","[3, 3]","[3, 3]"
6940,28,"[108, 108]","[24, 24]","[24, 24]"
4780,44,"[97, 97]","[24, 24]","[24, 24]"
9730,35,"[169, 169]","[24, 24]","[24, 24]"
8920,1,"[5, 5]","[2, 2]","[2, 2]"
5950,25,"[92, 92]","[24, 24]","[24, 24]"
9100,2,"[15, 15]","[6, 6]","[6, 6]"
3340,18,"[59, 59]","[24, 24]","[24, 24]"
8200,28,"[136, 136]","[24, 24]","[24, 24]"
5950,31,"[97, 97]","[24, 24]","[24, 24]"
6940,14,"[95, 95]","[24, 24]","[24, 24]"
9730,21,"[144, 144]","[24, 24]","[24, 24]"
7390,43,"[140, 140]","[24, 24]","[24, 24]"
9730,2,"[9, 9]","[4, 4]","[4, 4]"
4960,32,"[85, 85]","[24, 24]","[24, 24]"
3790,25,"[67, 67]","[24, 24]","[24, 24]"
9280,6,"[94, 94]","[24, 24]","[24, 24]"
730,30,"[24, 24]","[24, 24]","[20, 20]"
3790,31,"[73, 73]","[24, 24]","[24, 24]"
730,24,"[29, 29]","[24, 24]","[21, 21]"
1000,14,"[24, 24]","[24, 24]","[22, 22]"
9640,49,"[176, 176]","[24, 24]","[24, 24]"
3520,38,"[69, 69]","[24, 24]","[24, 24]"
4960,26,"[84, 84]","[24, 24]","[24, 24]"
7660,2,"[28, 28]","[8, 8]","[8, 8]"
6670,41,"[127, 127]","[24, 24]","[24, 24]"
550,32,"[12, 12]","[24, 24]","[24, 24]"
8560,20,"[113, 113]","[24, 24]","[24, 24]"
2800,2,"[3, 3]","[6, 6]","[6, 6]"
3790,19,"[63, 63]","[24, 24]","[24, 24]"
7480,23,"[109, 109]","[24, 24]","[24, 24]"
1360,16,"[34, 34]","[24, 24]","[23, 23]"
3520,10,"[42, 42]","[24, 24]","[24, 24]"
1000,28,"[26, 26]","[24, 24]","[22, 22]"
8110,42,"[148, 148]","[24, 24]","[24, 24]"
7480,37,"[119, 119]","[24, 24]","[24, 24]"
730,18,"[25, 25]","[24, 24]","[22, 22]"
550,26,"[23, 23]","[24, 24]","[21, 21]"
8560,34,"[149, 149]","[24, 24]","[24, 24]"
2710,4,"[28, 28]","[18, 18]","[17, 17]"
6850,39,"[119, 119]","[24, 24]","[24, 24]"
9550,6,"[86, 86]","[24, 24]","[24, 24]"
3250,21,"[65, 65]","[24, 24]","[24, 24]"
3250,35,"[64, 64]","[24, 24]","[24, 24]"
4330,14,"[74, 74]","[24, 24]","[24, 24]"
7750,47,"[139, 139]","[24, 24]","[24, 24]"
4690,41,"[79, 79]","[24, 24]","[24, 24]"
4420,48,"[89, 89]","[24, 24]","[24, 24]"
910,48,"[20, 20]","[25, 25]","[24, 24]"
190,22,"[6, 6]","[24, 24]","[15, 15]"
9820,4,"[65, 65]","[17, 17]","[17, 17]"
190,36,"[10, 10]","[24, 24]","[14, 14]"
4330,28,"[79, 79]","[24, 24]","[24, 24]"
4150,16,"[66, 66]","[24, 24]","[24, 24]"
6400,6,"[79, 79]","[24, 24]","[24, 24]"
6850,11,"[77, 77]","[24, 24]","[24, 24]"
2170,48,"[44, 44]","[24, 24]","[24, 24]"
820,14,"[23, 23]","[24, 24]","[22, 22]"
3610,23,"[63, 63]","[24, 24]","[24, 24]"
7660,33,"[131, 131]","[24, 24]","[24, 24]"
9100,24,"[141, 141]","[24, 24]","[24, 24]"
8650,13,"[119, 119]","[24, 24]","[24, 24]"
6310,6,"[68, 68]","[24, 24]","[24, 24]"
7210,45,"[153, 153]","[24, 24]","[24, 24]"
5860,6,"[68, 68]","[24, 24]","[24, 24]"
100,1,"[0, 0]","[6, 6]","[3, 3]"
6490,45,"[117, 117]","[24, 24]","[24, 24]"
4510,28,"[86, 86]","[24, 24]","[24, 24]"
9100,30,"[134, 134]","[24, 24]","[24, 24]"
7660,27,"[130, 130]","[24, 24]","[24, 24]"
6130,10,"[86, 86]","[24, 24]","[24, 24]"
1180,12,"[19, 19]","[24, 24]","[24, 24]"
3610,37,"[70, 70]","[24, 24]","[24, 24]"
3880,15,"[58, 58]","[24, 24]","[24, 24]"
10000,42,"[177, 177]","[24, 24]","[24, 24]"
6130,38,"[110, 110]","[24, 24]","[24, 24]"
4510,4,"[30, 30]","[15, 15]","[15, 15]"
820,28,"[15, 15]","[24, 24]","[22, 22]"
1900,50,"[37, 37]","[24, 24]","[24, 24]"
9100,18,"[130, 130]","[24, 24]","[24, 24]"
4510,14,"[61, 61]","[24, 24]","[24, 24]"
3880,29,"[71, 71]","[24, 24]","[24, 24]"
1900,44,"[47, 47]","[24, 24]","[24, 24]"
370,32,"[18, 18]","[24, 24]","[20, 20]"
1720,28,"[37, 37]","[24, 24]","[24, 24]"
1540,16,"[33, 33]","[24, 24]","[24, 24]"
370,26,"[10, 10]","[25, 25]","[16, 16]"
8290,17,"[105, 105]","[24, 24]","[24, 24]"
3160,12,"[53, 53]","[24, 24]","[24, 24]"
8020,36,"[143, 143]","[24, 24]","[24, 24]"
8020,2,"[28, 28]","[9, 9]","[9, 9]"
5680,27,"[94, 94]","[24, 24]","[24, 24]"
1720,14,"[33, 33]","[24, 24]","[24, 24]"
460,46,"[12, 12]","[25, 25]","[21, 21]"
8020,22,"[120, 120]","[24, 24]","[24, 24]"
5680,33,"[97, 97]","[24, 24]","[24, 24]"
3700,26,"[79, 79]","[24, 24]","[24, 24]"
7300,40,"[132, 132]","[24, 24]","[24, 24]"
7210,3,"[25, 25]","[10, 10]","[10, 10]"
7930,23,"[129, 129]","[24, 24]","[24, 24]"
8740,16,"[115, 115]","[24, 24]","[24, 24]"
9010,21,"[143, 143]","[24, 24]","[24, 24]"
2080,26,"[34, 34]","[24, 24]","[24, 24]"
2080,32,"[48, 48]","[24, 24]","[24, 24]"
9010,35,"[167, 167]","[24, 24]","[24, 24]"
820,7,"[20, 20]","[24, 24]","[20, 20]"
6580,40,"[118, 118]","[24, 24]","[24, 24]"
4960,3,"[36, 36]","[16, 16]","[16, 16]"
7930,37,"[144, 144]","[24, 24]","[24, 24]"
3700,32,"[63, 63]","[24, 24]","[24, 24]"
9460,43,"[171, 171]","[24, 24]","[24, 24]"
1090,17,"[28, 28]","[24, 24]","[23, 23]"
5410,1,"[1, 1]","[1, 1]","[1, 1]"
5860,45,"[109, 109]","[24, 24]","[24, 24]"
9370,37,"[146, 146]","[24, 24]","[24, 24]"
2170,8,"[34, 34]","[24, 24]","[24, 24]"
550,5,"[8, 8]","[25, 25]","[20, 20]"
9370,23,"[147, 147]","[24, 24]","[24, 24]"
1810,41,"[44, 44]","[24, 24]","[24, 24]"
8470,6,"[86, 86]","[24, 24]","[24, 24]"
6850,4,"[40, 40]","[17, 17]","[17, 17]"
2440,36,"[44, 44]","[24, 24]","[24, 24]"
1450,13,"[32, 32]","[24, 24]","[22, 22]"
6040,50,"[114, 114]","[24, 24]","[24, 24]"
4600,42,"[101, 101]","[24, 24]","[24, 24]"
6040,44,"[117, 117]","[24, 24]","[24, 24]"
9820,39,"[170, 170]","[24, 24]","[24, 24]"
2440,22,"[47, 47]","[24, 24]","[24, 24]"
8380,12,"[98, 98]","[24, 24]","[24, 24]"
5320,4,"[46, 46]","[19, 19]","[19, 19]"
1630,39,"[38, 38]","[24, 24]","[24, 24]"
5050,49,"[97, 97]","[24, 24]","[24, 24]"
1630,11,"[35, 35]","[24, 24]","[24, 24]"
100,21,"[4, 4]","[21, 21]","[13, 13]"
3070,17,"[51, 51]","[24, 24]","[24, 24]"
2620,34,"[54, 54]","[24, 24]","[24, 24]"
9820,11,"[153, 153]","[24, 24]","[24, 24]"
2350,42,"[52, 52]","[24, 24]","[24, 24]"
280,5,"[10, 10]","[23, 23]","[13, 13]"
2620,20,"[50, 50]","[24, 24]","[24, 24]"
1810,5,"[26, 26]","[24, 24]","[24, 24]"
100,35,"[5, 5]","[22, 22]","[12, 12]"
730,1,"[2, 2]","[1, 1]","[1, 1]"
6220,46,"[114, 114]","[24, 24]","[24, 24]"
7570,49,"[139, 139]","[24, 24]","[24, 24]"
8380,16,"[119, 119]","[24, 24]","[24, 24]"
2440,26,"[40, 40]","[24, 24]","[24, 24]"
2620,18,"[48, 48]","[24, 24]","[24, 24]"
6040,40,"[107, 107]","[24, 24]","[24, 24]"
4600,46,"[89, 89]","[24, 24]","[24, 24]"
9820,29,"[152, 152]","[24, 24]","[24, 24]"
1450,17,"[40, 40]","[24, 24]","[23, 23]"
4690,4,"[31, 31]","[15, 15]","[15, 15]"
1630,29,"[28, 28]","[24, 24]","[24, 24]"
2440,32,"[42, 42]","[24, 24]","[24, 24]"
8470,2,"[13, 13]","[5, 5]","[5, 5]"
100,19,"[8, 8]","[21, 21]","[11, 11]"
6220,42,"[117, 117]","[24, 24]","[24, 24]"
730,5,"[17, 17]","[24, 24]","[19, 19]"
100,31,"[5, 5]","[24, 24]","[12, 12]"
1810,1,"[3, 3]","[1, 1]","[1, 1]"
2620,24,"[51, 51]","[24, 24]","[24, 24]"
4600,8,"[51, 51]","[24, 24]","[24, 24]"
2350,46,"[55, 55]","[24, 24]","[24, 24]"
280,1,"[0, 0]","[4, 4]","[2, 2]"
9820,15,"[123, 123]","[24, 24]","[24, 24]"
2620,30,"[45, 45]","[24, 24]","[24, 24]"
3070,13,"[52, 52]","[24, 24]","[24, 24]"
100,25,"[4, 4]","[24, 24]","[14, 14]"
1630,15,"[23, 23]","[24, 24]","[24, 24]"
1090,13,"[24, 24]","[24, 24]","[22, 22]"
9460,47,"[167, 167]","[24, 24]","[24, 24]"
3700,36,"[71, 71]","[24, 24]","[24, 24]"
7930,33,"[129, 129]","[24, 24]","[24, 24]"
7300,50,"[146, 146]","[24, 24]","[24, 24]"
6580,44,"[111, 111]","[24, 24]","[24, 24]"
4960,7,"[63, 63]","[24, 24]","[24, 24]"
5140,4,"[33, 33]","[15, 15]","[15, 15]"
820,3,"[5, 5]","[12, 12]","[10, 10]"
9010,31,"[154, 154]","[24, 24]","[24, 24]"
2080,36,"[48, 48]","[24, 24]","[24, 24]"
2080,22,"[40, 40]","[24, 24]","[24, 24]"
9010,25,"[146, 146]","[24, 24]","[24, 24]"
8740,12,"[118, 118]","[24, 24]","[24, 24]"
7930,27,"[123, 123]","[24, 24]","[24, 24]"
6580,50,"[131, 131]","[24, 24]","[24, 24]"
7300,44,"[129, 129]","[24, 24]","[24, 24]"
7210,7,"[85, 85]","[24, 24]","[24, 24]"
2800,48,"[61, 61]","[24, 24]","[24, 24]"
3700,22,"[61, 61]","[24, 24]","[24, 24]"
1810,45,"[49, 49]","[24, 24]","[24, 24]"
9370,27,"[144, 144]","[24, 24]","[24, 24]"
550,1,"[0, 0]","[1, 1]","[1, 1]"
9370,33,"[139, 139]","[24, 24]","[24, 24]"
9010,19,"[126, 126]","[24, 24]","[24, 24]"
5860,41,"[104, 104]","[24, 24]","[24, 24]"
5410,5,"[45, 45]","[23, 23]","[23, 23]"
5590,49,"[112, 112]","[24, 24]","[24, 24]"
8290,13,"[102, 102]","[24, 24]","[24, 24]"
370,22,"[10, 10]","[23, 23]","[16, 16]"
1720,38,"[31, 31]","[24, 24]","[24, 24]"
1540,12,"[32, 32]","[24, 24]","[23, 23]"
370,36,"[21, 21]","[24, 24]","[18, 18]"
5680,37,"[100, 100]","[24, 24]","[24, 24]"
8020,26,"[129, 129]","[24, 24]","[24, 24]"
5770,4,"[36, 36]","[16, 16]","[16, 16]"
2260,4,"[12, 12]","[14, 14]","[14, 14]"
460,42,"[18, 18]","[25, 25]","[19, 19]"
5140,48,"[105, 105]","[24, 24]","[24, 24]"
640,9,"[18, 18]","[24, 24]","[21, 21]"
1720,10,"[29, 29]","[24, 24]","[23, 23]"
5680,23,"[90, 90]","[24, 24]","[24, 24]"
8020,6,"[89, 89]","[24, 24]","[24, 24]"
8020,32,"[132, 132]","[24, 24]","[24, 24]"
3160,16,"[52, 52]","[24, 24]","[24, 24]"
3880,11,"[54, 54]","[24, 24]","[24, 24]"
3610,33,"[70, 70]","[24, 24]","[24, 24]"
1180,16,"[29, 29]","[24, 24]","[24, 24]"
3520,8,"[56, 56]","[24, 24]","[24, 24]"
6130,14,"[82, 82]","[24, 24]","[24, 24]"
7660,23,"[117, 117]","[24, 24]","[24, 24]"
9100,34,"[160, 160]","[24, 24]","[24, 24]"
5860,2,"[18, 18]","[8, 8]","[8, 8]"
6490,41,"[118, 118]","[24, 24]","[24, 24]"
100,5,"[8, 8]","[23, 23]","[12, 12]"
6310,2,"[22, 22]","[10, 10]","[10, 10]"
7210,41,"[128, 128]","[24, 24]","[24, 24]"
4510,38,"[73, 73]","[24, 24]","[24, 24]"
8650,17,"[109, 109]","[24, 24]","[24, 24]"
9100,20,"[134, 134]","[24, 24]","[24, 24]"
7660,37,"[135, 135]","[24, 24]","[24, 24]"
3610,27,"[65, 65]","[24, 24]","[24, 24]"
820,10,"[23, 23]","[24, 24]","[20, 20]"
6130,28,"[101, 101]","[24, 24]","[24, 24]"
1900,40,"[36, 36]","[24, 24]","[24, 24]"
820,38,"[17, 17]","[24, 24]","[22, 22]"
4510,10,"[73, 73]","[24, 24]","[24, 24]"
3070,9,"[46, 46]","[24, 24]","[24, 24]"
190,9,"[5, 5]","[25, 25]","[14, 14]"
3880,39,"[82, 82]","[24, 24]","[24, 24]"
10000,46,"[191, 191]","[24, 24]","[24, 24]"
4690,45,"[92, 92]","[24, 24]","[24, 24]"
6850,29,"[111, 111]","[24, 24]","[24, 24]"
7750,43,"[137, 137]","[24, 24]","[24, 24]"
4330,10,"[51, 51]","[24, 24]","[24, 24]"
3250,31,"[64, 64]","[24, 24]","[24, 24]"
3250,25,"[59, 59]","[24, 24]","[24, 24]"
9550,2,"[12, 12]","[7, 7]","[7, 7]"
9280,49,"[168, 168]","[24, 24]","[24, 24]"
6400,2,"[12, 12]","[5, 5]","[5, 5]"
6850,15,"[88, 88]","[24, 24]","[24, 24]"
4150,12,"[63, 63]","[24, 24]","[24, 24]"
190,32,"[13, 13]","[23, 23]","[14, 14]"
190,26,"[16, 16]","[24, 24]","[17, 17]"
4330,38,"[89, 89]","[24, 24]","[24, 24]"
3250,19,"[55, 55]","[24, 24]","[24, 24]"
4060,4,"[53, 53]","[24, 24]","[23, 23]"
4960,22,"[70, 70]","[24, 24]","[24, 24]"
1000,10,"[15, 15]","[24, 24]","[23, 23]"
730,20,"[25, 25]","[24, 24]","[23, 23]"
3790,35,"[75, 75]","[24, 24]","[24, 24]"
730,34,"[25, 25]","[24, 24]","[22, 22]"
9280,2,"[10, 10]","[4, 4]","[4, 4]"
3790,21,"[55, 55]","[24, 24]","[24, 24]"
3520,28,"[64, 64]","[24, 24]","[24, 24]"
9730,6,"[98, 98]","[24, 24]","[24, 24]"
4960,36,"[96, 96]","[24, 24]","[24, 24]"
8560,18,"[125, 125]","[24, 24]","[24, 24]"
7390,47,"[133, 133]","[24, 24]","[24, 24]"
8560,30,"[129, 129]","[24, 24]","[24, 24]"
550,22,"[19, 19]","[24, 24]","[21, 21]"
7480,33,"[124, 124]","[24, 24]","[24, 24]"
8110,46,"[159, 159]","[24, 24]","[24, 24]"
3520,14,"[62, 62]","[24, 24]","[24, 24]"
1000,38,"[31, 31]","[24, 24]","[24, 24]"
1360,12,"[29, 29]","[24, 24]","[24, 24]"
2800,6,"[31, 31]","[25, 25]","[24, 24]"
7480,27,"[129, 129]","[24, 24]","[24, 24]"
8560,24,"[114, 114]","[24, 24]","[24, 24]"
550,36,"[15, 15]","[25, 25]","[20, 20]"
7660,6,"[82, 82]","[24, 24]","[24, 24]"
6670,45,"[111, 111]","[24, 24]","[24, 24]"
4780,40,"[94, 94]","[24, 24]","[24, 24]"
1540,6,"[31, 31]","[24, 24]","[24, 24]"
9730,19,"[138, 138]","[24, 24]","[24, 24]"
3340,34,"[56, 56]","[24, 24]","[24, 24]"
8200,10,"[84, 84]","[24, 24]","[24, 24]"
9550,27,"[168, 168]","[24, 24]","[24, 24]"
9550,33,"[152, 152]","[24, 24]","[24, 24]"
3340,20,"[59, 59]","[24, 24]","[24, 24]"
3970,43,"[70, 70]","[24, 24]","[24, 24]"
3610,5,"[41, 41]","[22, 22]","[22, 22]"
6940,38,"[118, 118]","[24, 24]","[24, 24]"
9730,25,"[145, 145]","[24, 24]","[24, 24]"
6940,10,"[96, 96]","[24, 24]","[24, 24]"
640,48,"[14, 14]","[24, 24]","[19, 19]"
3340,4,"[16, 16]","[9, 9]","[9, 9]"
5950,35,"[107, 107]","[24, 24]","[24, 24]"
8200,38,"[140, 140]","[24, 24]","[24, 24]"
9100,6,"[91, 91]","[24, 24]","[24, 24]"
5950,21,"[103, 103]","[24, 24]","[24, 24]"
8920,5,"[49, 49]","[14, 14]","[14, 14]"
9730,31,"[153, 153]","[24, 24]","[24, 24]"
9190,37,"[154, 154]","[24, 24]","[24, 24]"
4240,44,"[86, 86]","[24, 24]","[24, 24]"
4870,27,"[85, 85]","[24, 24]","[24, 24]"
6400,42,"[118, 118]","[24, 24]","[24, 24]"
1720,2,"[7, 7]","[4, 4]","[4, 4]"
3430,39,"[57, 57]","[24, 24]","[24, 24]"
8380,7,"[88, 88]","[24, 24]","[24, 24]"
9910,49,"[181, 181]","[24, 24]","[24, 24]"
9190,23,"[136, 136]","[24, 24]","[24, 24]"
4240,50,"[87, 87]","[24, 24]","[24, 24]"
4870,33,"[91, 91]","[24, 24]","[24, 24]"
2710,44,"[59, 59]","[24, 24]","[24, 24]"
2260,26,"[45, 45]","[24, 24]","[24, 24]"
8470,35,"[133, 133]","[24, 24]","[24, 24]"
6310,22,"[98, 98]","[24, 24]","[24, 24]"
1990,43,"[48, 48]","[24, 24]","[24, 24]"
6310,36,"[101, 101]","[24, 24]","[24, 24]"
1270,17,"[33, 33]","[24, 24]","[22, 22]"
3430,11,"[50, 50]","[24, 24]","[24, 24]"
1270,3,"[12, 12]","[11, 11]","[11, 11]"
6760,40,"[126, 126]","[24, 24]","[24, 24]"
6760,3,"[27, 27]","[11, 11]","[11, 11]"
2710,50,"[59, 59]","[24, 24]","[24, 24]"
8470,21,"[123, 123]","[24, 24]","[24, 24]"
2260,32,"[49, 49]","[24, 24]","[24, 24]"
3430,10,"[48, 48]","[24, 24]","[24, 24]"
1270,16,"[29, 29]","[24, 24]","[23, 23]"
6310,37,"[111, 111]","[24, 24]","[24, 24]"
8470,20,"[132, 132]","[24, 24]","[24, 24]"
2260,33,"[47, 47]","[24, 24]","[24, 24]"
6760,2,"[18, 18]","[9, 9]","[9, 9]"
6760,41,"[122, 122]","[24, 24]","[24, 24]"
1270,2,"[12, 12]","[9, 9]","[7, 7]"
2260,27,"[48, 48]","[24, 24]","[24, 24]"
8470,34,"[139, 139]","[24, 24]","[24, 24]"
2710,45,"[61, 61]","[24, 24]","[24, 24]"
1990,42,"[48, 48]","[24, 24]","[24, 24]"
6310,23,"[100, 100]","[24, 24]","[24, 24]"
8380,6,"[86, 86]","[24, 24]","[24, 24]"
4870,32,"[83, 83]","[24, 24]","[24, 24]"
9190,22,"[141, 141]","[24, 24]","[24, 24]"
9910,48,"[177, 177]","[24, 24]","[24, 24]"
6400,43,"[119, 119]","[24, 24]","[24, 24]"
4870,26,"[88, 88]","[24, 24]","[24, 24]"
4240,45,"[86, 86]","[24, 24]","[24, 24]"
9190,36,"[159, 159]","[24, 24]","[24, 24]"
3430,38,"[70, 70]","[24, 24]","[24, 24]"
1720,3,"[16, 16]","[17, 17]","[16, 16]"
8920,4,"[52, 52]","[16, 16]","[16, 16]"
5950,20,"[90, 90]","[24, 24]","[24, 24]"
9100,7,"[96, 96]","[24, 24]","[24, 24]"
8200,39,"[148, 148]","[24, 24]","[24, 24]"
9730,30,"[154, 154]","[24, 24]","[24, 24]"
640,49,"[29, 29]","[24, 24]","[22, 22]"
6940,11,"[89, 89]","[24, 24]","[24, 24]"
9730,24,"[144, 144]","[24, 24]","[24, 24]"
5950,34,"[107, 107]","[24, 24]","[24, 24]"
3340,5,"[30, 30]","[24, 24]","[24, 24]"
3970,42,"[74, 74]","[24, 24]","[24, 24]"
9550,32,"[147, 147]","[24, 24]","[24, 24]"
3340,21,"[62, 62]","[24, 24]","[24, 24]"
6940,39,"[120, 120]","[24, 24]","[24, 24]"
3610,4,"[25, 25]","[15, 15]","[15, 15]"
9730,18,"[140, 140]","[24, 24]","[24, 24]"
1540,7,"[18, 18]","[24, 24]","[24, 24]"
4780,41,"[94, 94]","[24, 24]","[24, 24]"
3340,35,"[55, 55]","[24, 24]","[24, 24]"
9550,26,"[143, 143]","[24, 24]","[24, 24]"
8200,11,"[100, 100]","[24, 24]","[24, 24]"
7480,26,"[123, 123]","[24, 24]","[24, 24]"
2800,7,"[38, 38]","[24, 24]","[24, 24]"
1360,13,"[31, 31]","[24, 24]","[24, 24]"
1000,39,"[35, 35]","[25, 25]","[23, 23]"
3520,15,"[64, 64]","[24, 24]","[24, 24]"
6670,44,"[114, 114]","[24, 24]","[24, 24]"
7660,7,"[73, 73]","[24, 24]","[24, 24]"
550,37,"[23, 23]","[24, 24]","[20, 20]"
8560,25,"[133, 133]","[24, 24]","[24, 24]"
550,23,"[12, 12]","[24, 24]","[21, 21]"
8560,31,"[148, 148]","[24, 24]","[24, 24]"
6670,50,"[131, 131]","[24, 24]","[24, 24]"
8110,47,"[147, 147]","[24, 24]","[24, 24]"
7480,32,"[123, 123]","[24, 24]","[24, 24]"
3520,29,"[57, 57]","[24, 24]","[24, 24]"
3790,20,"[64, 64]","[24, 24]","[24, 24]"
9280,3,"[30, 30]","[11, 11]","[11, 11]"
730,35,"[23, 23]","[24, 24]","[23, 23]"
7390,46,"[127, 127]","[24, 24]","[24, 24]"
8560,19,"[123, 123]","[24, 24]","[24, 24]"
4960,37,"[89, 89]","[24, 24]","[24, 24]"
9730,7,"[113, 113]","[24, 24]","[24, 24]"
4960,23,"[80, 80]","[24, 24]","[24, 24]"
4060,5,"[47, 47]","[24, 24]","[24, 24]"
3790,34,"[61, 61]","[24, 24]","[24, 24]"
730,21,"[13, 13]","[24, 24]","[21, 21]"
1000,11,"[14, 14]","[24, 24]","[23, 23]"
3250,18,"[46, 46]","[24, 24]","[24, 24]"
4330,39,"[74, 74]","[24, 24]","[24, 24]"
190,27,"[14, 14]","[24, 24]","[18, 18]"
9820,1,"[14, 14]","[4, 4]","[4, 4]"
4150,13,"[63, 63]","[24, 24]","[24, 24]"
6850,14,"[91, 91]","[24, 24]","[24, 24]"
6400,3,"[21, 21]","[9, 9]","[9, 9]"
190,33,"[11, 11]","[24, 24]","[14, 14]"
3250,24,"[61, 61]","[24, 24]","[24, 24]"
9550,3,"[32, 32]","[9, 9]","[9, 9]"
2710,1,"[6, 6]","[2, 2]","[2, 2]"
9280,48,"[171, 171]","[24, 24]","[24, 24]"
4690,50,"[89, 89]","[24, 24]","[24, 24]"
6850,28,"[112, 112]","[24, 24]","[24, 24]"
4690,44,"[97, 97]","[24, 24]","[24, 24]"
